DatoTid	Temperatur	Luftfugtighed	Afstand	Lys
Dato	Tid	Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	Lys intensitet (0-100)
2000-00-00T00:00:00	23.00	50.00	79	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	82	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	83	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	76	81
2000-00-00T00:00:00	23.00	50.00	76	81
2000-00-00T00:00:00	23.00	50.00	79	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	23.00	50.00	79	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	76	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	81	81
2000-00-00T00:00:00	23.00	50.00	81	81
2000-00-00T00:00:00	23.00	50.00	84	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	81	81
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	79	82
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	79	82
2000-00-00T00:00:00	23.00	50.00	80	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	78	81
2000-00-00T00:00:00	23.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	83	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	75	82
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	82
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	74	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	82
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	83	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	75	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	76	82
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	83	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	82	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	81	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	76	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	78	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	77	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	50.00	80	81
2000-00-00T00:00:00	22.00	50.00	79	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	80	82
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	75	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	75	81
2000-00-00T00:00:00	22.00	51.00	82	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	80	82
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	75	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	82	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	80	82
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	75	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	81	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	79	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	75	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	77	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	76	81
2000-00-00T00:00:00	22.00	51.00	75	81
2000-00-00T00:00:00	22.00	51.00	76	82
2000-00-00T00:00:00	22.00	51.00	80	81
2000-00-00T00:00:00	22.00	51.00	78	81
2000-00-00T00:00:00	22.00	51.00	81	81
